CUSTOMER_NUMBER,CLIENT_SEX,STAFF_VIB,Age,net_lending,net_ca,net_td,avg_act,avg_trans,ytd_creditcard,open_creditcard,ytd_debitcard,open_debitcard
5236,M,N,44,0,0,0,0,0,0,0,0,0
22108,M,N,51,0,0,175000000,0,0,0,0,0,0
25879,F,N,22,0,2875333.33,0,0,0,0,0,1,1
1492,M,N,42,590010000,137600,0,0,0,0,0,0,0
552672,M,N,23,0,2437800,0,0,2.333333333,0,0,1,1
387026,F,N,50,1400000000,33333.33,0,0,0,1,1,0,0
134011,M,N,39,0,0,0,0,0,1,1,0,0
195611,F,N,40,504000000,1236742.47,0,0,0,0,0,0,0
662409,F,N,26,0,0,0,0,0,0,0,1,1
306158,M,N,31,0,0,0,0,0,0,0,1,1
983667,F,N,26,0,58126.67,0,0,0,0,0,0,0
100629,F,N,38,704592,0,0,0,0,1,1,0,0
442908,F,N,40,0,0,0,0,0,1,1,0,0
889017,F,N,59,0,2222883.33,0,0,0,0,0,1,1
364846,M,N,38,0,922066.67,966666666.7,0,0,0,0,1,1
313286,M,N,28,42119817,0,0,0,0,1,1,0,0
68876,M,N,29,0,0,0,0,0,0,0,0,0
788366,M,N,50,188890000,458029.67,0,0,0,0,0,1,1
67207,F,N,30,0,2378533.33,0,0,0,0,0,1,1
981060,M,N,22,-17835000,855428.47,0,0,0,0,0,0,0
830013,M,N,27,225215,0,0,0,0,1,1,0,0
673964,M,N,49,-33335000,186385.52,0,0,0,0,0,0,0
730974,F,N,37,22503740,0,0,0,0,1,0,0,0
933304,F,N,25,314284000,677018.83,0,0,0,0,0,0,0
847592,F,N,37,0,0,0,0,0,1,1,0,0
353879,M,N,24,0,98166.67,0,0,0,0,0,2,2
25681,M,N,23,0,93333.33,0,0,0,0,0,1,1
523453,M,N,39,414640000,763678.73,0,0,0,0,0,0,0
183833,F,N,42,33276507,0,0,0,0,1,0,0,0
307210,F,N,38,1480410000,7525803.67,0,0,0,0,0,0,0
677973,M,N,28,0,0,171000000,0,0,0,0,0,0
570672,F,N,42,527250000,57656044.37,0,0,0,0,0,0,0
152093,F,N,37,0,0,0,0,0,0,0,0,0
211382,M,N,37,-22080000,406593.46,0,0,0,0,0,1,0
128805,F,N,33,0,0,0,0,0,1,1,0,0
933103,F,N,27,0,50000,0,0,0,0,0,1,1
17440,M,N,39,476854000,203257,0,0,0,0,0,0,0
301441,F,N,24,0,0,0,0,0,1,1,0,0
928336,F,N,36,0,1838266.67,0,0,0,0,0,1,1
740648,M,N,40,1164466667,470343.8,0,0,0,1,1,0,0
905767,F,N,37,418950000,3995395.53,0,0,0,0,0,0,0
346950,M,N,22,0,65697.4,0,0,0,0,0,2,2
559127,M,N,44,200000000,122600,0,0,0,0,0,0,0
977929,F,N,31,0,172600,0,0,0,0,0,1,1
526240,F,N,26,0,0,0,0,0,0,0,0,0
89219,F,N,45,0,0,22744787.67,0,0,0,0,0,0
980357,F,N,57,16258000,0,0,0,0,2,2,0,0
871230,M,N,23,0,-401920.34,0,0,0,0,0,1,0
437866,F,N,18,0,14266.67,0,0,0,0,0,1,1
343376,M,N,29,0,66266.67,0,0,0,0,0,1,1
974777,M,N,45,581000000,237592.87,0,0,0,1,1,0,0
160691,M,N,59,500000000,383266.67,0,0,0,0,0,0,0
112713,M,N,29,0,963009.72,-92256717.97,0,0,0,0,0,0
986570,F,N,22,0,7702414.33,0,0,0,0,0,1,1
233742,M,N,38,71000000,0,0,0,0,1,1,0,0
665848,M,N,65,298928000,103695.33,0,0,0,0,0,0,0
848182,F,N,26,10000000,0,0,0,0,1,1,0,0
911792,F,N,52,549999000,485486.97,0,0,0,0,0,1,1
668978,F,N,28,24828894,0,0,0,0,1,1,0,0
115954,M,N,32,0,55266.67,0,0,0,0,0,0,0
738810,M,N,29,0,58982.8,0,0,0,0,0,1,0
956999,M,N,35,-79165000,87729.2,0,0,0,0,0,0,0
691043,M,N,30,0,0,0,0,0,0,0,0,0
731052,M,N,31,0,84394.09,0,0,0,0,0,1,0
519528,M,N,27,0,166266.67,0,0,0,0,0,0,0
680919,F,N,48,761440000,107590.13,0,0,0,0,0,0,0
544602,M,N,40,0,0,0,0,0,1,1,0,0
800030,M,N,22,0,0,0,0,0,0,0,0,0
72681,M,N,27,927732000,9413012.13,0,0,0,1,1,1,1
147952,M,N,24,0,0,0,0,0,1,1,0,0
314746,F,N,63,579833000,190828.33,0,0,0,1,1,0,0
786636,M,N,34,-17860000,50577.88,0,0,0,0,0,1,0
124998,F,N,33,-26045000,-3708165.92,0,0,0,0,0,0,0
211686,M,N,28,1085360000,1881874.67,0,0,0,0,0,0,0
556710,M,N,17,0,51200,0,0,0,0,0,0,0
769012,M,N,25,189998000,1165792.77,0,0,0,0,0,0,0
517346,F,N,31,137200,0,0,0,0,1,1,0,0
671642,M,N,24,0,77266.67,0,0,0,0,0,1,1
7540,M,N,35,72493396,0,0,0,0,1,0,0,0
939070,M,N,37,283320000,5652573.4,0,0,0,0,0,0,0
874055,F,N,36,0,100052.8,0,0,0,0,0,0,0
710270,M,N,24,48550000,0,0,0,0,2,2,0,0
418228,M,N,46,186600000,316549.47,0,0,0,0,0,0,0
741665,F,N,24,0,0,0,0,0,1,1,0,0
18000,M,N,54,-19584000,1009210.27,0,0,0,0,0,0,0
435884,M,N,30,395238000,1604329.77,0,0,0,0,0,0,0
799499,M,N,44,0,0,0,0,0,1,1,0,0
617112,M,N,28,0,2774266.67,0,0,8,0,0,1,1
215724,M,N,34,0,0,0,0,0,1,1,0,0
403761,F,N,24,0,400000,0,0,0,0,0,1,1
3883,M,N,38,3838283,0,0,0,0,1,1,0,0
995782,M,N,26,-22239580,111112.64,0,0,0,0,0,0,0
53828,F,N,33,33320100,0,0,0,0,1,1,0,0
641100,M,N,36,0,104685,0,0,0,0,0,2,2
243268,F,N,18,0,0,0,0,0,0,0,1,0
819397,M,N,36,615000000,1714177.67,0,0,0,1,1,0,0
833256,F,N,36,90899000,0,0,0,0,1,1,0,0
915992,M,N,39,0,40000,0,0,0,0,0,0,0
327621,M,N,29,0,0,0,0,0,0,0,1,1
983344,M,N,33,0,0,0,0,0,0,0,0,0
355851,M,N,38,377778000,691829.8,0,0,0,0,0,0,0
818510,M,N,23,0,3457096.27,0,0,0,0,0,1,0
579211,M,N,38,482150000,484471.13,0,0,0,0,0,0,0
335956,F,N,29,0,17706666.67,0,0,0,0,0,1,1
629645,M,N,48,979160000,1629081.63,0,0,0,0,0,0,0
207619,F,N,24,51130901,0,0,0,0,1,1,0,0
504842,F,N,36,29607000,0,0,0,0,1,1,0,0
719063,M,N,22,0,3026775.93,0,0,0,0,0,1,1
563153,M,N,34,1527074,0,0,0,0,1,1,0,0
381958,M,N,31,0,80860,0,0,0,0,0,0,0
228212,F,N,42,17328747,0,0,0,0,1,1,0,0
21236,F,N,27,-18340000,125015.98,0,0,0,0,0,0,0
903248,F,N,39,106512212,1339941.53,0,0,0,1,1,0,0
71099,F,N,22,-23330000,-32585.75,0,0,0,0,0,0,0
495288,M,N,34,235752000,1216182.93,0,0,0,0,0,0,0
477465,M,N,39,700000000,88266.67,0,0,0,0,0,0,0
231526,F,N,36,0,0,0,0,0,0,0,0,0
827674,F,N,19,0,0,0,0,0,0,0,1,0
185966,F,N,28,0,0,0,0,0,2,2,0,0
727794,F,N,24,14598921,0,0,0,0,1,1,0,0
520411,M,N,33,0,93972.67,0,0,0,0,0,1,1
328148,M,N,69,0,3656156.67,0,0,0,0,0,1,1
687101,F,N,36,0,128500,0,0,0,0,0,1,1
880359,M,N,26,-41000000,-193035.52,0,0,0,0,0,0,0
407164,F,N,48,491667000,963352.23,0,0,0,0,0,0,0
715427,M,N,40,456166000,2875995,0,0,0,0,0,0,0
941174,M,N,40,559285000,1229049.67,0,0,0,0,0,0,0
157854,M,N,41,4854329,0,0,0,0,1,1,0,0
837421,F,N,36,536143000,4473642.6,0,0,0,0,0,0,0
987745,M,N,24,0,913346.67,0,0,0,0,0,1,1
375683,M,N,42,400000000,145033.67,0,0,0,0,0,0,0
5862,M,N,35,0,0,0,0,0,0,0,0,0
803454,F,N,26,0,88266.67,0,0,0,0,0,0,0
872406,F,N,44,0,10814392,4000000,0,0,0,0,1,1
939435,M,N,18,0,151506.67,0,0,0,0,0,1,1
278952,M,N,34,0,55266.67,0,0,0,0,0,1,1
516800,M,N,23,0,196569.87,0,0,0,0,0,1,1
603754,M,N,26,0,0,0,0,0,1,1,0,0
822550,M,N,25,580000000,66900,0,0,0,1,1,0,0
641705,M,N,27,4120000,0,0,0,0,1,1,0,0
768197,M,N,32,471500000,116814.17,0,0,0,0,0,0,0
57083,F,N,24,0,0,0,0,0,0,0,1,1
92898,F,N,17,0,100000,0,0,0,0,0,0,0
75665,F,N,27,4127000,0,0,0,0,1,1,0,0
475288,M,N,41,575900000,483675.53,0,0,0,0,0,0,0
387607,F,N,22,0,0,0,0,0,0,0,1,1
427099,M,N,18,0,-76461764.06,-88772042.94,0,0,0,0,0,0
694767,F,N,43,650000,0,0,0,0,1,1,0,0
156182,M,N,26,0,75933.33,0,0,0,0,0,1,1
599164,M,N,45,17645625,0,0,0,0,1,1,0,0
742246,M,N,43,0,0,0,0,0,1,1,0,0
627115,M,N,36,19664400,0,0,0,0,1,1,0,0
887510,M,N,38,490000000,57600,0,0,0,0,0,1,1
961103,M,N,44,838668000,1182947.67,0,0,0,1,1,0,0
913011,M,N,28,0,79026.67,0,0,0,0,0,0,0
232959,M,N,39,0,0,0,0,0,1,1,0,0
761551,F,N,24,0,106500,0,0,0,0,0,1,1
300847,F,N,30,287140000,227666.67,0,0,0,0,0,0,0
595832,F,N,33,5086938,0,0,0,0,1,1,0,0
530703,M,N,58,6620619,0,0,0,0,1,1,0,0
763077,M,N,20,0,0,0,0,0,0,0,0,0
751637,M,N,53,0,-29069.03,0,0,0,0,0,1,0
952404,M,N,26,-41670000,443974.73,0,0,0,0,0,0,0
330168,M,N,23,0,69866.67,0,0,0,0,0,1,1
644804,F,N,25,0,0,0,0,0,1,1,0,0
272062,F,N,32,0,0,0,0,0,1,1,0,0
462767,M,N,25,0,0,0,0,0,1,1,0,0
692344,M,N,35,49951542,0,0,0,0,2,2,0,0
470703,M,N,34,0,205615.67,0,0,0,0,0,0,0
160077,M,N,44,0,200000,0,0,0,0,0,0,0
695317,F,N,24,330000000,41066.67,0,0,0,0,0,0,0
440761,M,N,23,0,1054076.67,0,0,0,0,0,1,1
831671,M,N,30,454230,0,0,0,0,1,1,0,0
756993,F,N,18,0,0,0,0,0,0,0,1,0
408466,M,N,32,7441903,0,0,0,0,1,1,0,0
371325,M,N,35,9511189,0,0,0,0,1,1,0,0
266696,M,N,37,0,188266.67,0,0,0,0,0,0,0
991105,M,N,44,-22624000,1709143.8,0,0,0,1,1,0,0
893245,M,N,39,0,105266.67,0,0,0,0,0,1,1
411641,M,N,33,0,0,0,0,0,0,0,1,1
373166,M,N,43,600000000,39266.67,0,0,0,1,1,0,0
984703,M,N,46,-31250000,555563.87,0,0,0,0,0,0,0
819402,M,N,30,-16507339,-5954242.23,0,0,0,0,0,0,0
902799,M,N,30,58000000,0,0,0,0,1,1,0,0
99306,M,N,56,269420000,769278.07,0,0,0,0,0,0,0
575361,F,N,47,2000000000,0,0,0,0,0,0,0,0
43293,M,N,57,1500000000,28105000,0,0,0,1,1,0,0
173496,M,N,37,225645000,146405.07,0,0,0,0,0,1,1
413585,M,N,44,1684301,0,0,0,0,1,1,0,0
989665,F,N,31,0,7441004.4,0,0,0,0,0,1,0
625948,M,N,35,213750000,3427.73,0,0,0,0,0,0,0
160306,F,N,31,0,95016.4,0,0,0,0,0,1,0
185394,M,N,26,0,288266.67,0,0,0,0,0,1,1
688947,F,N,34,0,118026.67,0,0,0,0,0,0,0
509430,M,N,19,0,100000,0,0,0,0,0,1,1
521588,M,N,34,0,0,0,0,0,1,1,0,0
484340,M,N,33,9267828,0,0,0,0,1,1,0,0
648662,M,N,28,40000000,0,0,0,0,1,1,0,0
372891,M,N,32,0,0,0,0,0,0,0,1,1
805064,M,N,27,26040700,0,0,0,0,1,1,0,0
27787,M,N,30,237499000,331837.67,0,0,0,0,0,0,0
705306,F,N,44,0,39266.67,496000000,0,0,0,0,0,0
262473,M,N,29,0,16433283,0,0,0,0,0,1,0
339491,F,N,29,0,100000,0,0,0,0,0,1,1
620552,M,N,47,105000000,189930.27,0,0,0,0,0,0,0
953103,F,N,32,0,0,0,0,0,0,0,1,1
32977,M,N,28,0,29665.8,0,0,0,0,0,2,2
442890,F,N,29,21150000,0,0,0,0,1,1,0,0
613293,F,N,27,0,18815.06,74193548.39,0,0,0,0,1,0
256918,F,N,31,0,0,0,0,0,1,1,0,0
738303,M,N,49,0,0,1026666667,0,0,0,0,0,0
97363,F,N,20,0,273860,0,0,0,0,0,1,1
219704,M,N,27,366072000,622280.43,0,0,0,0,0,0,0
121653,M,N,47,-20835000,230224,0,0,0,0,0,0,0
395570,F,N,31,3313000,0,0,0,0,1,1,0,0
278542,M,N,32,296400000,394355.8,0,0,0,0,0,0,0
809232,M,N,46,15260288,0,0,0,0,1,1,0,0
302180,M,N,44,237499000,677735.47,0,0,0,0,0,0,0
940044,F,N,60,1500000000,13333.33,0,0,0,0,0,0,0
679251,F,N,46,-800000000,-144806.45,0,0,0,0,0,0,0
660029,M,N,31,0,0,0,0,0,0,0,0,0
273980,M,N,38,0,0,0,0,0,1,1,0,0
238553,M,N,38,786650000,746622.33,0,0,0,0,0,0,0
910119,M,N,31,-19040000,241194.19,0,0,0,0,0,1,0
481027,M,N,65,308572000,101873.2,0,0,0,0,0,0,0
3275,F,N,32,420000,0,0,0,0,1,1,0,0
984172,M,N,44,531666000,273546.37,0,0,0,0,0,0,0
454112,F,N,34,530417000,2896306.67,0,0,0,1,1,0,0
29375,M,N,22,0,100000,0,0,0,0,0,1,1
578836,M,N,35,440000000,146821.67,0,0,0,0,0,0,0
680913,M,N,47,262200000,201372,0,0,0,0,0,0,0
426484,F,N,25,0,40000,0,0,0,0,0,1,1
346878,F,N,29,1004390000,178422.47,0,0,0,0,0,0,0
507991,M,N,28,0,0,0,0,0,1,1,0,0
892255,M,N,35,1200000000,40000,0,0,0,0,0,0,0
3878,F,N,45,500000000,82600,0,0,0,0,0,0,0
574282,M,N,22,0,0,0,0,0,0,0,1,1
276746,F,N,30,33400000,0,0,0,0,1,1,0,0
407726,M,N,40,37409541,0,0,0,0,1,1,0,0
695796,F,N,20,0,0,0,0,0,0,0,0,0
411971,M,N,26,500000000,42600,0,0,0,0,0,0,0
799571,M,N,31,300000000,83146.13,0,0,0,0,0,1,1
89956,M,N,33,500000000,100470.4,0,0,0,0,0,0,0
688940,M,N,48,0,0,0,0,0,0,0,0,0
666136,M,N,38,0,283287.67,0,0,0,0,0,1,1
294183,M,N,23,574730000,493373.33,0,0,0,0,0,0,0
220006,F,N,42,0,200000,0,0,0,0,0,1,1
967108,M,N,30,40849403,0,0,0,0,1,0,0,0
866208,M,N,24,0,810133.33,0,0,0,0,0,1,1
649594,F,N,35,0,86666.67,0,0,0,0,0,1,1
903407,M,N,42,23178561,0,0,0,0,1,1,0,0
868136,F,N,41,0,0,0,0,0,1,1,0,0
366436,M,N,37,0,0,0,0,0,0,0,0,0
423716,F,N,38,8168027,0,0,0,0,1,1,0,0
23119,M,N,22,0,0,0,0,0,0,0,1,1
932576,M,N,27,0,99266.67,0,0,0,0,0,1,1
75834,F,N,22,0,93766.67,0,0,0,0,0,1,1
569744,F,N,35,0,0,0,0,0,0,0,1,1
148859,F,N,23,23807803,0,0,0,0,1,0,0,0
707565,M,N,33,0,0,0,0,0,1,1,0,0
891900,F,N,47,2053332000,2465491.67,0,0,0,0,0,0,0
852039,F,N,24,566190000,860900.2,0,0,0,0,0,0,0
371234,F,N,43,494446000,95396.33,0,0,0,0,0,0,0
784373,F,N,19,0,33333.33,0,0,0,0,0,1,1
160015,F,N,33,558000000,111806.67,0,0,0,1,1,0,0
872375,F,N,26,0,0,0,0,0,0,0,0,0
390699,M,N,26,0,0,0,0,0,1,1,0,0
64596,M,N,47,-46875000,3259511.97,0,0,0,0,0,0,0
212856,M,N,40,0,188333.33,0,0,0,0,0,1,1
241391,M,N,27,131000,0,0,0,0,1,1,0,0
697660,F,N,46,800000000,0,0,0,0,0,0,0,0
477156,F,N,30,0,0,0,0,0,0,0,0,0
135909,M,N,38,366664000,225073.6,0,0,0,0,0,0,0
127475,M,N,47,0,146333.33,0,0,0,0,0,1,1
938346,F,N,29,1368360,0,0,0,0,1,1,0,0
279087,M,N,35,-26000000,631517.2,0,0,0,0,0,0,0
257453,F,N,39,1195000000,138266.67,0,0,0,1,1,0,0
189573,M,N,23,0,73226.67,0,0,0,0,0,1,1
609661,F,N,44,0,3218,0,0,0,0,0,0,0
874630,M,N,42,0,188266.67,690200383.5,0,0,0,0,0,0
222816,M,N,23,465000000,15166666.67,0,0,0,0,0,0,0
621708,M,N,46,581250000,193951.4,0,0,0,0,0,0,0
717445,F,N,34,395556000,192148,0,0,0,0,0,0,0
683215,M,N,30,-20000000,628717.26,0,0,0,0,0,1,0
780851,M,N,29,0,13333.33,0,0,0,0,0,0,0
689681,M,N,28,193035,0,0,0,0,1,1,0,0
811792,M,N,47,431010000,569282.07,0,0,0,0,0,0,0
841104,M,N,29,422440000,411846.67,0,0,0,0,0,0,0
333614,F,N,34,300000000,275027.13,0,0,0,0,0,0,0
702608,M,N,24,0,121760,0,0,0,0,0,1,1
205354,M,N,21,628670000,367327.37,0,0,0,0,0,0,0
957908,M,N,62,256500000,1479328.4,0,0,0,0,0,0,0
992571,M,N,20,0,0,0,0,0,0,0,1,1
578636,M,N,30,0,55933.33,0,0,0,0,0,1,1
428342,F,N,31,0,0,0,0,0,0,0,1,1
180118,M,N,24,-244790000,880446.42,0,0,0,0,0,0,0
462619,M,N,29,1300000000,40000,0,0,0,0,0,0,0
776777,F,N,28,0,0,40000000,0,0,0,0,0,0
916285,F,N,37,0,-7221.72,0,0,0,0,0,1,0
968574,M,N,36,0,76933.33,0,0,0,0,0,3,3
188159,F,N,27,0,32759.67,0,0,0,0,0,0,0
807685,F,N,60,918000000,133617.57,0,0,0,0,0,0,0
882100,M,N,30,464800000,339672.8,0,0,0,0,0,0,0
10255,M,N,36,367501000,5524659.2,0,0,0,0,0,0,0
97302,M,N,31,0,0,0,0,0,1,1,0,0
364924,M,N,33,6058330,0,150000000,0,0,1,1,0,0
835467,M,N,27,20833334,0,0,0,0,1,1,0,0
337194,M,N,18,0,913601.3,0,0,0,0,0,2,2
189055,M,N,35,0,20046666.67,0,0,0,0,0,0,0
101447,M,N,31,797777000,828996.97,0,0,0,1,1,0,0
96681,M,N,35,0,10000,351000000,0,0,0,0,0,0
887178,M,N,38,270668000,1259709,0,0,0,0,0,0,0
220766,F,N,64,0,0,300720219.2,0,0,0,0,0,0
612018,F,N,22,0,139561,0,0,0,0,0,1,1
73898,F,N,18,0,2062400,0,0,0,0,0,1,1
422044,F,N,40,0,188266.67,0,0,0,0,0,0,0
456607,F,N,39,285431000,1917730.8,0,0,0,0,0,0,0
19226,M,N,39,400240000,333970.8,0,0,0,0,0,0,0
997014,M,N,33,620833000,716482,0,0,0,0,0,0,0
890441,M,N,26,0,92600,0,0,0,0,0,1,1
820988,M,N,50,480000000,93333.33,0,0,0,0,0,0,0
177421,M,N,26,494445000,1292205.13,0,0,0,0,0,0,0
116536,M,N,23,-40952000,2285288.87,0,0,0,0,0,0,0
25251,M,N,37,741071000,157012.67,0,0,0,0,0,0,0
600647,M,N,24,0,769646.67,0,0,0,0,0,1,1
310477,F,N,34,0,0,0,0,0,1,1,0,0
671727,M,N,39,350000000,58766.67,0,0,0,0,0,0,0
563570,M,N,40,0,0,0,0,0,0,0,0,0
444053,M,N,35,395238000,160779.33,0,0,0,0,0,0,0
965509,M,N,46,0,248352600,0,0,0,0,0,0,0
221060,M,N,32,448000000,479348.77,0,0,0,0,0,0,0
635586,M,N,40,378932000,1371105.03,0,0,0,0,0,1,1
921884,F,N,48,0,24026021.13,0,0,0,0,0,0,0
660349,F,N,28,1336755,0,0,0,0,1,1,0,0
644014,F,N,33,-6862993,0,0,0,0,1,0,0,0
218832,M,N,24,881250000,156004.23,0,0,0,1,1,0,0
335953,F,N,40,343280000,2186395.73,0,0,0,0,0,0,0
283652,M,N,54,221783000,225281.27,0,0,0,0,0,0,0
38954,M,N,31,0,59266.67,0,0,0,0,0,1,1
205457,F,N,36,0,90933.33,0,0,0,0,0,1,1
45383,M,N,22,0,66266.67,0,0,0,0,0,0,0
879008,M,N,23,0,944044.4,0,0,5,0,0,2,2
469294,F,N,25,0,0,0,0,0,0,0,1,1
38081,M,N,31,17561787,0,0,0,0,1,1,0,0
616641,M,N,21,0,615782.8,0,0,0,0,0,1,1
596847,M,N,35,0,116266.67,0,0,0,0,0,1,1
486225,F,N,51,0,94933.33,0,0,0,0,0,1,1
133034,M,N,28,900000000,0,0,0,0,0,0,0,0
130947,F,N,24,0,33333.33,0,0,0,0,0,0,0
678315,M,N,26,0,0,0,0,0,1,1,0,0
654918,M,N,33,266668000,1541562.27,0,0,0,0,0,0,0
93567,M,N,25,0,80860,0,0,0,0,0,1,1
147234,F,N,43,-20832000,6629293.59,0,0,0,0,0,1,0
685556,M,N,33,0,0,0,0,0,0,0,0,0
515696,M,N,40,408000000,27892149.2,0,0,0,0,0,0,0
197167,F,N,22,0,0,0,0,0,0,0,0,0
698454,F,N,28,0,166266.67,0,0,0,0,0,2,2
820510,M,N,44,0,0,0,0,0,1,1,0,0
571552,F,N,30,499739000,248907.8,0,0,0,1,1,0,0
225920,M,N,25,0,251762.67,0,0,0,0,0,1,1
90036,M,N,57,0,0,70479481.8,0,0,0,0,0,0
575846,F,N,40,854166000,6540468.5,0,0,0,0,0,0,0
682310,F,N,50,588900000,137713.2,0,0,0,0,0,0,0
506044,M,N,30,187502000,1213169.93,0,0,0,0,0,0,0
885796,M,N,27,0,100000,0,0,0,0,0,0,0
117137,F,N,21,0,0,0,0,0,0,0,0,0
76093,F,N,26,52911846,0,0,0,0,1,1,0,0
985586,F,N,29,0,0,0,0,0,1,1,0,0
767221,M,N,34,0,0,0,0,0,1,1,0,0
193838,M,N,36,0,88266.67,0,0,0,0,0,0,0
250372,M,N,58,800000000,1503403.87,0,0,0,0,0,1,1
453816,F,N,25,11666187,0,0,0,0,1,1,0,0
227052,F,N,24,0,-34313.08,0,0,0,0,0,1,0
217573,F,N,40,290000000,241819.53,0,0,0,0,0,0,0
363970,F,N,29,803332000,1017928.67,0,0,0,1,1,0,0
123845,M,N,25,14133120,0,0,0,0,2,2,0,0
802647,M,N,29,12007940,0,0,0,0,1,0,0,0
83780,M,N,27,37499862,20000,0,0,0,1,1,0,0
724659,F,N,30,18424670,0,0,0,0,1,1,0,0
910486,F,N,34,688333000,1022902.87,0,0,0,0,0,0,0
373625,M,N,39,0,137130,0,0,0,0,0,1,1
535960,M,N,37,394000000,119266.67,0,0,0,0,0,0,0
456190,F,N,44,0,88266.67,0,0,0,0,0,1,1
286492,F,N,56,0,244959.4,0,0,0,0,0,1,1
527726,F,N,36,0,302560.97,0,0,0,0,0,0,0
885498,M,N,28,0,0,0,0,0,0,0,0,0
593138,M,N,25,0,0,0,0,0,0,0,0,0
832925,M,N,25,0,0,0,0,0,1,1,0,0
975988,M,N,41,0,0,0,0,0,1,1,0,0
916685,F,N,30,0,0,0,0,0,1,1,0,0
961936,F,N,26,0,0,0,0,0,0,0,0,0
973515,M,N,34,0,543116.67,0,0,0,0,0,1,1
323578,F,N,57,0,88266.67,0,0,0,0,0,1,1
427379,M,N,36,0,0,0,0,0,0,0,0,0
901190,M,N,38,295000000,348356.67,0,0,0,0,0,0,0
474282,F,N,24,0,200000,0,0,0,0,0,1,1
199168,M,N,34,420000000,1247266.67,0,0,0,0,0,0,0
866271,M,N,38,1490001000,2175876.67,0,0,0,1,1,0,0
609487,F,N,33,474290000,749100.27,0,0,0,1,1,0,0
126659,M,N,23,0,153301,0,0,0,0,0,0,0
52696,F,N,25,18895000,0,0,0,0,1,1,0,0
124530,M,N,38,0,507266.67,0,0,0,0,0,0,0
295291,M,N,23,0,234303.93,0,0,0,0,0,1,1
100372,M,N,41,190000000,6730298,0,0,0,0,0,0,0
205428,M,N,25,0,0,0,0,0,1,1,0,0
505098,F,N,33,0,88266.67,0,0,0,0,0,1,1
60633,M,N,22,0,1262314.4,0,0,0,0,0,1,1
634291,M,N,29,323812000,1346535.4,0,0,0,0,0,0,0
907329,F,N,32,-600000000,117374.7,0,0,0,0,0,0,0
274555,F,N,31,0,150000,-4540645.17,0,0,0,0,0,0
443429,F,N,25,0,0,0,0,0,0,0,0,0
558277,M,N,29,-19445000,623222.07,0,0,0,0,0,0,0
935062,F,N,23,50000000,0,0,0,0,2,2,0,0
199085,M,N,59,0,0,0,0,0,0,0,1,0
407328,F,N,29,88000,0,0,0,0,1,1,0,0
185601,F,N,27,10857285,0,0,0,0,1,1,0,0
648801,M,N,35,-19170000,-120718.25,0,0,0,0,0,0,0
254675,F,N,37,-29000000,912537.23,0,0,0,0,0,0,0
700797,F,N,36,17411385,0,0,0,0,1,0,0,0
620431,M,N,56,0,0,0,0,0,0,0,0,0
513837,F,N,22,0,1487749.93,0,0,0,0,0,1,1
828715,F,N,34,2094167000,125065,0,0,0,1,1,0,0
289161,F,N,26,0,159266.67,0,0,0,0,0,0,0
212656,M,N,26,0,0,0,0,0,0,0,1,0
231921,M,N,36,700625000,1711986.67,0,0,0,1,1,0,0
711431,F,N,29,0,0,0,0,0,0,0,1,1
774628,M,N,32,458380000,602791.07,0,0,0,1,1,0,0
755815,M,N,18,0,118815.06,0,0,0,0,0,1,0
631116,F,N,32,0,44333333.33,300000000,0,0,0,0,0,0
75144,F,N,27,0,0,0,0,0,0,0,1,1
740355,F,N,18,0,647480,0,0,0,0,0,1,1
948979,M,N,23,0,0,0,0,0,0,0,1,1
957139,F,N,30,805962,0,0,0,0,1,1,0,0
148152,M,N,41,752145000,1365446.67,0,0,0,0,0,0,0
95628,F,N,33,0,844266.67,0,0,0,0,0,1,1
252605,F,N,54,685410000,185708.67,0,0,0,0,0,0,0
782180,M,N,35,0,0,0,0,0,0,0,1,0
480483,M,N,29,0,0,0,0,0,1,1,0,0
902537,M,N,32,0,54298.93,0,0,0,0,0,2,1
422940,F,N,47,49999993,0,0,0,0,1,1,0,0
310641,M,N,60,0,0,0,0,0,0,0,0,0
102126,M,N,36,199332000,912308.8,0,0,0,0,0,0,0
579637,F,N,33,0,0,0,0,0,1,1,0,0
695128,F,N,45,0,0,0,0,0,0,0,0,0
852033,M,N,34,4155741,0,0,0,0,1,1,0,0
858927,F,N,25,0,0,0,0,0,1,1,0,0
754382,M,N,37,430000000,63333.33,0,0,0,0,0,0,0
235333,F,N,38,0,0,0,0,0,0,0,0,0
842017,M,N,32,0,0,0,0,0,0,0,1,1
195825,F,N,44,254167000,3265126.44,0,0,0,0,0,0,0
774972,M,N,55,100000000,0,0,0,0,1,1,0,0
837312,M,N,24,553334000,203033.67,0,0,0,0,0,0,0
261366,M,N,32,0,0,0,0,0,1,1,0,0
263054,M,N,53,0,0,0,0,0,0,0,0,0
356854,F,N,42,505000000,257833.33,0,0,0,1,1,0,0
323810,M,N,39,388888000,971081.33,0,0,0,0,0,0,0
296586,M,N,51,0,55,0,0,0,0,0,0,0
312787,M,N,32,0,80860,0,0,0,0,0,1,1
81355,M,N,42,0,0,0,0,0,0,0,0,0
553014,M,N,20,0,0,0,0,0,0,0,1,1
952260,M,N,49,0,0,0,0,0,0,0,0,0
967926,F,N,28,0,178,0,0,0,0,0,0,0
274064,F,N,29,0,138266.67,0,0,0,0,0,1,1
